#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002946.2	1370073	1370459	-	3281213	-	NGO1404	YP_208461.1	128	-	glycine cleavage system protein H
chr	NC_002946.2	1370511	1371050	-	3281184	-	NGO1405	YP_208462.1	179	-	hypothetical protein NGO1405
chr	NC_002946.2	1371197	1372297	-	3281180	gcvT	NGO1406	YP_208463.1	366	-	glycine cleavage system aminomethyltransferase T
chr	NC_002946.2	1372809	1373291	+	3281156	-	NGO1407	YP_208464.1	160	-	AsnC family transcriptional regulator
chr	NC_002946.2	1373338	1373943	+	3281285	-	NGO1408	YP_208465.1	201	-	hypothetical protein NGO1408
chr	NC_002946.2	1373940	1374299	+	3281161	-	NGO1410	YP_208466.1	119	-	membrane protein
chr	NC_002946.2	1374586	1376079	+	3281157	-	NGO1411	YP_208467.1	497	-	hypothetical protein NGO1411
chr	NC_002946.2	1376153	1376806	-	3281165	-	NGO1412	YP_208468.1	217	-	IS1016 transposase
chr	NC_002946.2	1377044	1378387	+	3281162	-	NGO1413	YP_208469.1	447	-	Na(+)-translocating NADH-quinone reductase subunit A
chr	NC_002946.2	1378390	1379622	+	3281781	-	NGO1414	YP_208470.1	410	-	Na(+)-translocating NADH-quinone reductase subunit B
chr	NC_002946.2	1379615	1380391	+	3281782	-	NGO1415	YP_208471.1	258	-	Na(+)-translocating NADH-quinone reductase subunit C
chr	NC_002946.2	1380391	1381017	+	3281797	-	NGO1416	YP_208472.1	208	-	Na(+)-translocating NADH-quinone reductase subunit D
chr	NC_002946.2	1381021	1381614	+	3281763	-	NGO1417	YP_208473.1	197	-	Na(+)-translocating NADH-quinone reductase subunit E
chr	NC_002946.2	1381628	1382845	+	3281779	-	NGO1418	YP_208474.1	405	-	Na(+)-translocating NADH-quinone reductase subunit F
chr	NC_002946.2	1383362	1384417	+	3281796	-	NGO1420	YP_208476.1	351	-	thiamine biosynthesis protein ApbE
chr	NC_002946.2	1384443	1384658	+	3281766	-	NGO1421	YP_208477.1	71	-	hypothetical protein NGO1421
chr	NC_002946.2	1384782	1385360	-	3281765	-	NGO1422	YP_208478.1	192	-	heat shock protein GrpE
chr	NC_002946.2	1385543	1386361	+	3281764	-	NGO1423	YP_208479.1	272	-	serine acetyltransferase
chr	NC_002946.2	1386565	1388076	-	3281752	ubiB	NGO1424	YP_208480.1	503	-	ubiquinone biosynthesis protein UbiB
chr	NC_002946.2	1388728	1389066	-	3281776	-	NGO1426	YP_208481.1	112	-	iron-sulfur cluster insertion protein ErpA
chr	NC_002946.2	1389199	1389909	-	3281710	-	NGO1427	YP_208482.1	236	-	transcriptional regulator
chr	NC_002946.2	1390072	1390344	+	3281745	-	NGO1428	YP_208483.1	90	-	hypothetical protein NGO1428
chr	NC_002946.2	1390552	1392480	+	3281746	dnaK	NGO1429	YP_208484.1	642	-	molecular chaperone DnaK
chr	NC_002946.2	1392703	1393950	+	3281730	-	NGO1430	YP_208485.1	415	-	hypothetical protein NGO1430
chr	NC_002946.2	1393922	1394623	+	3281754	-	NGO1431	YP_208486.1	233	-	hypothetical protein NGO1431
chr	NC_002946.2	1394680	1395657	+	3281737	-	NGO1432	YP_208487.1	325	-	hypothetical protein NGO1432
chr	NC_002946.2	1396210	1396911	+	3281714	-	NGO1433	YP_208488.1	233	-	ABC transporter permease
chr	NC_002946.2	1397102	1397710	+	3281740	-	NGO1434	YP_208489.1	202	-	ABC transporter ATP-binding protein
chr	NC_002946.2	1397890	1398516	+	3281702	-	NGO1435	YP_208490.1	208	-	cadmium resistance protein
chr	NC_002946.2	1399954	1402143	-	3281691	-	NGO1437	YP_208491.1	729	-	primosome assembly protein PriA
chr	NC_002946.2	1402283	1403068	+	3281709	-	NGO1438	YP_208492.1	261	-	protein-disulfide isomerase
chr	NC_002946.2	1403167	1405101	-	3281707	-	NGO1439	YP_208493.1	644	-	macrolide ABC transporter ATP-binding protein/permease
chr	NC_002946.2	1405167	1406345	-	3281712	-	NGO1440	YP_208494.1	392	-	ABC transporter substrate-binding protein
chr	NC_002946.2	1406571	1406960	+	3281720	-	NGO1441	YP_208495.1	129	-	type IV pilin protein
chr	NC_002946.2	1407240	1408280	+	3281729	-	NGO1442	YP_208496.2	346	-	alcohol dehydrogenase
chr	NC_002946.2	1408581	1412066	-	3281743	-	NGO1443	YP_208497.1	1161	-	chromosome segregation ATPase
chr	NC_002946.2	1412050	1412229	+	3281716	-	NGO1444	YP_208498.1	59	-	hypothetical protein NGO1444
chr	NC_002946.2	1413742	1413864	+	3281696	-	NGO1447	YP_208501.1	40	-	hypothetical protein NGO1447
chr	NC_002946.2	1413828	1414550	+	3281706	-	NGO1448	YP_208502.1	240	-	UDP-2,3-diacylglucosamine hydrolase
chr	NC_002946.2	1414819	1416405	+	3281635	-	NGO1449	YP_208503.1	528	-	L-lactate permease
chr	NC_002946.2	1416571	1416774	-	3281700	-	NGO1450	YP_208504.1	67	-	hypothetical protein NGO1450
chr	NC_002946.2	1416890	1417387	+	3281678	-	NGO1451	YP_208505.1	165	-	hypothetical protein NGO1451
chr	NC_002946.2	1417469	1418659	+	3281656	-	NGO1452	YP_208506.1	396	-	aromatic amino acid aminotransferase
chr	NC_002946.2	1419715	1421226	-	3281692	lysS	NGO1454	YP_208507.1	503	-	lysyl-tRNA synthetase
chr	NC_002946.2	1421381	1422634	-	3281701	-	NGO1455	YP_208508.1	417	-	membrane protein
chr	NC_002946.2	1423093	1424889	+	3281686	-	NGO1456	YP_208509.1	598	-	aminopeptidase
chr	NC_002946.2	1427461	1427640	+	3281665	-	NGO1463	YP_208516.1	59	-	hypothetical protein NGO1463
chr	NC_002946.2	1427614	1428327	-	19593004	-	NGO1463a	YP_008914855.1	237	-	opacity protein
chr	NC_002946.2	1429169	1430749	-	3281673	purH	NGO1466	YP_208518.1	526	-	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
chr	NC_002946.2	1430910	1432052	-	3281659	-	NGO1467	YP_208519.1	380	-	chloride channel protein
chr	NC_002946.2	1432197	1433030	-	3281663	-	NGO1468	YP_208520.1	277	-	phosphoserine phosphatase
chr	NC_002946.2	1433076	1433204	+	3281657	-	NGO1469	YP_208521.1	42	-	hypothetical protein NGO1469
chr	NC_002946.2	1433319	1434857	+	3281654	pntA	NGO1470	YP_208522.1	512	-	NAD(P) transhydrogenase subunit alpha
chr	NC_002946.2	1434861	1435244	+	3281645	-	NGO1471	YP_208523.1	127	-	membrane protein
chr	NC_002946.2	1435324	1436709	+	3281598	pntB	NGO1472	YP_208524.1	461	-	pyridine nucleotide transhydrogenase
chr	NC_002946.2	1436917	1437495	-	3281639	-	NGO1473	YP_208525.1	192	-	NADPH quinone reductase MdaB
chr	NC_002946.2	1437734	1438645	+	3281621	-	NGO1474	YP_208526.1	303	-	LysR family transcriptional regulator
chr	NC_002946.2	1439310	1439669	-	3281636	-	NGO1475	YP_208527.1	119	-	hypothetical protein NGO1475
chr	NC_002946.2	1443640	1444422	-	3281631	-	NGO1481	YP_208531.1	260	-	biotin biosynthesis protein BioC
chr	NC_002946.2	1444410	1445057	-	3281632	-	NGO1482	YP_208532.1	215	-	hypothetical protein NGO1482
chr	NC_002946.2	1445067	1446209	-	3281648	-	NGO1483	YP_208533.1	380	-	8-amino-7-oxononanoate synthase
chr	NC_002946.2	1446432	1447508	+	3281615	-	NGO1484	YP_208534.1	358	-	hypothetical protein NGO1484
chr	NC_002946.2	1447712	1449178	-	3281622	-	NGO1485	YP_208535.1	488	-	anion transporter
chr	NC_002946.2	1449376	1450299	-	3281617	-	NGO1486	YP_208536.1	307	-	agmatinase
chr	NC_002946.2	1450398	1452290	-	3281576	-	NGO1487	YP_208537.1	630	-	arginine decarboxylase
chr	NC_002946.2	1452457	1452741	-	3281602	-	NGO1488	YP_208538.1	94	-	peptidase propeptide domain-containing protein
chr	NC_002946.2	1454755	1455492	-	3281559	-	NGO1491	YP_208541.1	245	-	membrane protein
chr	NC_002946.2	1455598	1456746	-	3281596	-	NGO1492	YP_208542.1	382	-	phospholipase
chr	NC_002946.2	1456906	1457169	-	3281600	rpsT	NGO1493	YP_208543.1	87	-	30S ribosomal protein S20
chr	NC_002946.2	1457473	1458615	+	3281586	-	NGO1494	YP_208544.1	380	-	polyamine ABC transporter substrate-binding protein
chr	NC_002946.2	1460228	1462966	-	3281624	-	NGO1495	YP_208545.1	912	-	transferrin-binding protein A
chr	NC_002946.2	1463053	1465164	-	3281568	-	NGO1496	YP_208546.1	703	-	transferrin-binding protein B
chr	NC_002946.2	1465247	1465390	-	3281590	-	NGO1497	YP_208547.1	47	-	hypothetical protein NGO1497
chr	NC_002946.2	1467069	1468178	+	3281593	-	NGO1499	YP_208549.1	369	-	FIC family protein
chr	NC_002946.2	1468907	1469719	-	3281584	-	NGO1500	YP_208550.1	270	-	glutamate racemase
chr	NC_002946.2	1469908	1470369	+	3281583	-	NGO1501	YP_208551.1	153	-	tRNA threonylcarbamoyl adenosine modification protein
chr	NC_002946.2	1470318	1471616	+	3281582	-	NGO1502	YP_208552.1	432	-	amidase
chr	NC_002946.2	1471644	1472516	+	3281545	-	NGO1503	YP_208553.1	290	-	hypothetical protein NGO1503
chr	NC_002946.2	1472562	1473704	-	3281364	-	NGO1504	YP_208554.1	380	-	adenine-specific DNA methylase
chr	NC_002946.2	1473753	1474175	-	3281572	-	NGO1505	YP_208555.1	140	-	hypothetical protein NGO1505
chr	NC_002946.2	1474168	1474977	-	3281562	-	NGO1506	YP_208556.1	269	-	NTP pyrophosphohydrolase
chr	NC_002946.2	1475059	1475436	-	3281569	acpS	NGO1507	YP_208557.1	125	-	4\'-phosphopantetheinyl transferase
chr	NC_002946.2	1475486	1476214	-	3281573	-	NGO1508	YP_208558.1	242	-	pyridoxine 5\'-phosphate synthase
chr	NC_002946.2	1476267	1477010	-	3281563	-	NGO1509	YP_208559.1	247	-	DNA repair protein RecO
chr	NC_002946.2	1477047	1478174	-	3281542	-	NGO1510	YP_208560.1	375	-	bifunctional chorismate mutase/prephenate dehydratase
chr	NC_002946.2	1477747	1479249	-	3281571	-	NGO1511	YP_208561.1	500	-	hypothetical protein NGO1511
chr	NC_002946.2	1479533	1480408	-	3281508	-	NGO1512	YP_208562.1	291	-	membrane protein
chr	NC_002946.2	1481445	1482281	+	3281532	-	NGO1513	YP_208563.1	278	-	opacity protein OpaD
chr	NC_002946.2	1482948	1483862	-	3281549	-	NGO1514	YP_208564.1	304	-	amidohydrolase
chr	NC_002946.2	1483845	1484717	+	3281521	-	NGO1515	YP_208565.1	290	-	oxidoreductase
chr	NC_002946.2	1484775	1485977	-	3281510	-	NGO1516	YP_208566.1	400	-	protein NnrS
chr	NC_002946.2	1485974	1486342	-	3281503	-	NGO1517	YP_208567.1	122	-	hypothetical protein NGO1517
chr	NC_002946.2	1486516	1486959	+	3281516	-	NGO1519	YP_208569.1	147	-	Rrf2 family transcriptional regulator
chr	NC_002946.2	1487121	1487825	-	3281538	-	NGO1520	YP_208570.1	234	-	hypothetical protein NGO1520
chr	NC_002946.2	1487852	1489051	-	3281543	-	NGO1521	YP_208571.1	399	-	acetate kinase
chr	NC_002946.2	1493757	1494545	-	3281527	-	NGO1524	YP_208572.1	262	-	membrane protein
chr	NC_002946.2	1494697	1495845	-	3281530	-	NGO1525	YP_208573.1	382	-	methylcitrate synthase
chr	NC_002946.2	1495930	1496808	-	3281531	prpB	NGO1526	YP_208574.1	292	-	2-methylisocitrate lyase
chr	NC_002946.2	1497426	1498736	-	3281533	-	NGO1527	YP_208575.1	436	-	uracil-xanthine permease
chr	NC_002946.2	1498872	1500050	-	3281491	-	NGO1528	YP_208576.1	392	-	cell division protein FtsZ
chr	NC_002946.2	1500169	1501413	-	3281555	-	NGO1529	YP_208577.1	414	-	cell division protein FtsA
chr	NC_002946.2	1501499	1502227	-	3281504	-	NGO1530	YP_208578.1	242	-	cell division protein FtsQ
chr	NC_002946.2	1502217	1503131	-	3281512	ddl	NGO1531	YP_208579.1	304	-	D-alanine--D-alanine ligase
chr	NC_002946.2	1503243	1504649	-	3281507	murC	NGO1532	YP_208580.3	468	-	UDP-N-acetylmuramate--L-alanine ligase
chr	NC_002946.2	1504807	1505874	-	3281523	murG	NGO1533	YP_208581.1	355	-	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
chr	NC_002946.2	1505878	1507176	-	3281518	-	NGO1534	YP_208582.1	432	-	cell division protein FtsW
chr	NC_002946.2	1507328	1508665	-	3281493	murD	NGO1535	YP_208583.1	445	-	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
chr	NC_002946.2	1508750	1509130	-	3281499	-	NGO1536	YP_208584.1	126	-	Sel1 domain-containing protein
chr	NC_002946.2	1509255	1510337	-	3281456	mraY	NGO1537	YP_208585.1	360	-	phospho-N-acetylmuramoyl-pentapeptide-transferase
chr	NC_002946.2	1510582	1510764	-	3281490	-	NGO1538	YP_208586.1	60	-	hypothetical protein NGO1538
chr	NC_002946.2	1510761	1512119	-	3281501	-	NGO1539	YP_208587.1	452	-	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
chr	NC_002946.2	1512244	1513890	-	3281506	-	NGO1540	YP_208588.1	548	-	hypothetical protein NGO1540
chr	NC_002946.2	1513913	1515391	-	3281489	murE	NGO1541	YP_208589.1	492	-	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase
chr	NC_002946.2	1515416	1517164	-	3281451	-	NGO1542	YP_208590.1	582	-	penicillin-binding protein
chr	NC_002946.2	1517225	1517488	-	3281486	-	NGO1543	YP_208591.1	87	-	cell division protein FtsL
chr	NC_002946.2	1517515	1518471	-	3281471	mraW	NGO1544	YP_208592.1	318	-	rRNA small subunit methyltransferase H
chr	NC_002946.2	1518468	1518923	-	3281462	-	NGO1545	YP_208593.1	151	-	cell division protein MraZ
chr	NC_002946.2	1519202	1520449	+	3281477	-	NGO1546	YP_208594.1	415	-	SAM methyltransferase
chr	NC_002946.2	1520890	1521711	-	3281468	-	NGO1547	YP_208595.1	273	-	undecaprenyl pyrophosphate phosphatase
chr	NC_002946.2	1521744	1522388	-	3281487	-	NGO1548	YP_208596.1	214	-	DsbA family thiol:disulfide interchange protein
chr	NC_002946.2	1522391	1523260	-	3281481	-	NGO1549	YP_208597.1	289	-	cell division protein FtsN
chr	NC_002946.2	1523360	1524856	-	3281480	-	NGO1550	YP_208598.1	498	-	ATPase
chr	NC_002946.2	1524870	1525190	-	3281321	-	NGO1551	YP_208599.2	106	-	hypothetical protein NGO1551
chr	NC_002946.2	1525688	1527205	+	3281457	-	NGO1552	YP_208600.1	505	-	sodium/proline symporter
chr	NC_002946.2	1527457	1531062	+	19593002	-	NGO1552a	YP_008914856.1	1201	-	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
chr	NC_002946.2	1531422	1532120	+	19592998	-	NGO1553a	YP_008914857.1	232	-	opacity protein
chr	NC_002946.2	1533130	1533348	-	3281443	-	NGO1558	YP_208603.1	72	-	hypothetical protein NGO1558
chr	NC_002946.2	1533468	1534145	+	3281400	-	NGO1559	YP_208604.1	225	-	membrane protein
chr	NC_002946.2	1534233	1534379	+	3281446	-	NGO1560	YP_208605.1	48	-	hypothetical protein NGO1560
chr	NC_002946.2	1534419	1535189	-	3281442	-	NGO1561	YP_208606.1	256	-	exodeoxyribonuclease III
chr	NC_002946.2	1535249	1535530	-	3281458	-	NGO1562	YP_208607.1	93	-	ArsR family transcriptional regulator
chr	NC_002946.2	1535587	1535772	+	3281444	-	NGO1563	YP_208608.1	61	-	hypothetical protein NGO1563
chr	NC_002946.2	1535783	1536034	+	3281473	-	NGO1564	YP_208609.1	83	-	hypothetical protein NGO1564
chr	NC_002946.2	1536265	1537146	-	3281431	-	NGO1565	YP_208610.1	293	-	nicotinate-nucleotide pyrophosphorylase
chr	NC_002946.2	1537222	1538160	-	3281359	-	NGO1566	YP_208611.1	312	-	membrane protein
chr	NC_002946.2	1538362	1539474	+	3281323	-	NGO1567	YP_208612.1	370	-	quinolinate synthetase
chr	NC_002946.2	1539526	1541034	+	3281440	-	NGO1568	YP_208613.1	502	-	L-aspartate oxidase
chr	NC_002946.2	1547577	1549253	+	3281424	-	NGO1573	YP_208614.1	558	-	ABC transporter ATP-binding protein
chr	NC_002946.2	1549313	1549798	-	3281096	-	NGO1574	YP_208615.1	161	-	phosphatidylglycerophosphatase
chr	NC_002946.2	1549791	1550747	-	3281409	-	NGO1575	YP_208616.1	318	-	thiamine monophosphate kinase
chr	NC_002946.2	1551327	1551491	+	3281090	-	NGO1576	YP_208617.1	54	-	hypothetical protein NGO1576
chr	NC_002946.2	1551522	1552232	-	3281426	-	NGO1577	YP_208618.1	236	-	membrane protein
chr	NC_002946.2	1552596	1553546	+	3281421	-	NGO1578	YP_208619.1	316	-	CysB family transcriptional regulator
chr	NC_002946.2	1553659	1554393	-	3281427	-	NGO1579	YP_208620.1	244	-	anaerobic transcriptional regulator
chr	NC_002946.2	1554528	1555949	+	3281420	-	NGO1580	YP_208621.1	473	-	coproporphyrinogen III oxidase
chr	NC_002946.2	1556189	1557763	-	3281088	-	NGO1581	YP_208622.1	524	-	phosphate permease
chr	NC_002946.2	1558058	1559188	+	3281341	anmK	NGO1583	YP_208624.1	376	-	anhydro-N-acetylmuramic acid kinase
chr	NC_002946.2	1559307	1560248	+	3281439	-	NGO1584	YP_208625.1	313	-	MafA-like adhesin
chr	NC_002946.2	1560252	1561982	+	3281080	-	NGO1585	YP_208626.1	576	-	MafB protein
chr	NC_002946.2	1561960	1562241	+	3281151	-	NGO1586	YP_208627.1	93	-	hypothetical protein NGO1586
chr	NC_002946.2	1562941	1563357	+	3281111	-	NGO1588	YP_208628.1	138	-	hypothetical protein NGO1588
chr	NC_002946.2	1563493	1564170	+	3282550	-	NGO1589	YP_208629.1	225	-	pretoxin HINT domain-containing protein
chr	NC_002946.2	1564176	1564574	+	3281100	-	NGO1590	YP_208630.1	132	-	hypothetical protein NGO1590
chr	NC_002946.2	1564605	1564982	+	3281774	-	NGO1591	YP_208631.1	125	-	hypothetical protein NGO1591
chr	NC_002946.2	1565113	1565850	+	3281715	-	NGO1592	YP_208632.1	245	-	pretoxin HINT domain-containing protein
chr	NC_002946.2	1565922	1566266	+	3281585	-	NGO1593	YP_208633.1	114	-	hypothetical protein NGO1593
chr	NC_002946.2	1566514	1566786	+	3281653	-	NGO1594	YP_208634.1	90	-	hypothetical protein NGO1594
chr	NC_002946.2	1566907	1567452	+	3281738	-	NGO1595	YP_208635.1	181	-	hypothetical protein NGO1595
chr	NC_002946.2	1567856	1568257	+	3281735	-	NGO1596	YP_208636.1	133	-	hypothetical protein NGO1596
chr	NC_002946.2	1570369	1570644	-	3281646	-	NGO1598	YP_208638.1	91	-	hypothetical protein NGO1598
chr	NC_002946.2	1570641	1571924	-	3281643	-	NGO1599	YP_208639.1	427	-	AmpG-like permease
chr	NC_002946.2	1572073	1573491	-	3281610	-	NGO1600	YP_208640.1	472	-	glutamine synthetase
chr	NC_002946.2	1573802	1574611	+	3281609	-	NGO1602	YP_208642.1	269	-	shikimate dehydrogenase
chr	NC_002946.2	1574614	1575315	+	3281606	mtgA	NGO1603	YP_208643.1	233	-	peptidoglycan transglycosylase
chr	NC_002946.2	1575855	1576589	-	3281566	-	NGO1605	YP_208645.1	244	-	lipopolysaccharide ABC transporter ATP-binding protein
chr	NC_002946.2	1576660	1577190	-	3281550	-	NGO1606	YP_208646.1	176	-	lipopolysaccharide ABC transporter substrate-binding protein
chr	NC_002946.2	1577171	1577752	-	3281514	-	NGO1607	YP_208647.1	193	-	lipopolysaccharide-assembly protein
chr	NC_002946.2	1577749	1578312	-	3281547	-	NGO1608	YP_208648.1	187	-	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
chr	NC_002946.2	1578351	1579406	-	3281540	-	NGO1609	YP_208649.1	351	-	D-arabinose 5-phosphate isomerase
chr	NC_002946.2	1579422	1580477	+	3281445	-	NGO1610	YP_208650.1	351	-	transaldolase
chr	NC_002946.2	1580935	1581822	+	3281447	-	NGO1611	YP_208651.1	295	-	glutamyl-Q tRNA(Asp) synthetase
chr	NC_002946.2	1581892	1582938	-	3281437	-	NGO1612	YP_208652.1	348	-	tRNA-dihydrouridine synthase A
chr	NC_002946.2	1583028	1584182	+	3281247	-	NGO1613	YP_208653.1	384	-	integrase/recombinase
chr	NC_002946.2	1584232	1584498	-	3281478	-	NGO1614	YP_208654.1	88	-	phage associated protein
chr	NC_002946.2	1584606	1585754	-	3281580	-	NGO1615	YP_208655.1	382	-	phage associated protein
chr	NC_002946.2	1585751	1586734	-	3281565	-	NGO1616	YP_208656.1	327	-	phage associated protein
chr	NC_002946.2	1586845	1587060	-	3281587	-	NGO1617	YP_208657.1	71	-	phage associated protein
chr	NC_002946.2	1587112	1587603	-	3281324	-	NGO1618	YP_208658.1	163	-	phage associated protein
chr	NC_002946.2	1587600	1587782	-	3281309	-	NGO1619	YP_208659.1	60	-	phage associated protein
chr	NC_002946.2	1587922	1588608	-	-	-	-	YP_008994831.1	228	-	hypothetical protein
chr	NC_002946.2	1588677	1588838	-	3281429	-	NGO1621	YP_208661.1	53	-	phage associated protein
chr	NC_002946.2	1588835	1589110	-	3281266	-	NGO1622	YP_208662.1	91	-	phage associated protein
chr	NC_002946.2	1589263	1589550	-	3281370	-	NGO1623	YP_208663.1	95	-	phage associated protein
chr	NC_002946.2	1589736	1589936	-	3281170	-	NGO1624	YP_208664.1	66	-	phage associated protein
chr	NC_002946.2	1590177	1590593	-	3281405	-	NGO1625	YP_208665.1	138	-	phage associated protein
chr	NC_002946.2	1590602	1591249	-	3281393	-	NGO1626	YP_208666.1	215	-	phage associated protein
chr	NC_002946.2	1591369	1591770	-	3281398	-	NGO1627	YP_208667.1	133	-	phage associated protein
chr	NC_002946.2	1591873	1592055	-	3281389	-	NGO1628	YP_208668.1	60	-	phage associated protein
chr	NC_002946.2	1592225	1593043	-	3281373	-	NGO1629	YP_208669.1	272	-	phage associated protein
chr	NC_002946.2	1593316	1594071	-	3281384	-	NGO1630	YP_208670.1	251	-	phage repressor protein
chr	NC_002946.2	1594482	1594637	+	3281150	-	NGO1631	YP_208671.1	51	-	phage associated protein
chr	NC_002946.2	1594975	1595202	+	3281378	-	NGO1633	YP_208673.1	75	-	phage associated protein
chr	NC_002946.2	1595199	1595750	+	3281353	-	NGO1634	YP_208674.1	183	-	phage associated protein
chr	NC_002946.2	1596257	1597036	+	3281380	-	NGO1636	YP_208676.2	259	-	DNA replication protein
chr	NC_002946.2	1597352	1597846	+	3281361	-	NGO1638	YP_208678.1	164	-	phage associated protein
chr	NC_002946.2	1598474	1599049	+	3281355	-	NGO1640	YP_208680.1	191	-	phage associated protein
chr	NC_002946.2	1599378	1600340	-	3281314	-	NGO1641	YP_208681.1	320	-	transposase
chr	NC_002946.2	1601335	1602420	-	3281329	-	NGO1643	YP_208683.1	361	-	phage associated protein
chr	NC_002946.2	1602430	1602720	-	3281340	-	NGO1645	YP_208684.1	96	-	phage associated protein
chr	NC_002946.2	1603894	1604178	+	3281344	-	NGO1646	YP_208685.1	94	-	phage associated protein
chr	NC_002946.2	1604179	1605366	+	3281342	-	NGO1647	YP_208686.1	395	-	phage associated protein
chr	NC_002946.2	1605581	1606537	+	3281292	-	NGO1648	YP_208687.1	318	-	transposase
chr	NC_002946.2	1606828	1607367	+	3281332	-	NGO1649	YP_208688.1	179	-	phage associated protein
chr	NC_002946.2	1607368	1607712	+	3281352	-	NGO1650	YP_208689.1	114	-	phage associated protein
chr	NC_002946.2	1608229	1608609	+	3281335	-	NGO1651	YP_208690.1	126	-	phage associated protein
chr	NC_002946.2	1608810	1609808	-	3281218	-	NGO1652	YP_208691.1	332	-	phage associated protein
chr	NC_002946.2	1610151	1610327	-	3281331	-	NGO1653	YP_208692.1	58	-	hypothetical protein NGO1653
chr	NC_002946.2	1610655	1611146	-	3281339	-	NGO1654	YP_208693.1	163	-	D-tyrosyl-tRNA(Tyr) deacylase
chr	NC_002946.2	1611220	1611978	-	3281306	-	NGO1655	YP_208694.1	252	-	hypothetical protein NGO1655
chr	NC_002946.2	1612048	1612914	-	3281308	-	NGO1656	YP_208695.1	288	-	hypothetical protein NGO1656
chr	NC_002946.2	1612963	1613241	-	3281281	-	NGO1657	YP_208696.1	92	-	stress-induced morphogen BolA
